wkp,name_en,name_ja
http://www.wikidata.org/entity/Q3875762,ngmoco,
http://www.wikidata.org/entity/Q3877250,Nintendo Software Design & Development,
http://www.wikidata.org/entity/Q3918074,W!Games,
http://www.wikidata.org/entity/Q3960699,Silver Style Entertainment,
http://www.wikidata.org/entity/Q3962810,Slitherine Strategies,
http://www.wikidata.org/entity/Q3997974,Trauma Studios,
http://www.wikidata.org/entity/Q4019629,Whoopee Camp,
http://www.wikidata.org/entity/Q4033359,Action Forms,
http://www.wikidata.org/entity/Q4033632,Airtight Games,
http://www.wikidata.org/entity/Q4033676,Alawar Entertainment,
http://www.wikidata.org/entity/Q4033703,Aliasworlds Entertainment,
http://www.wikidata.org/entity/Q4034625,Autumn Moon Entertainment,
http://www.wikidata.org/entity/Q4034645,Awem,
http://www.wikidata.org/entity/Q4034912,BattleGoat Studios,
http://www.wikidata.org/entity/Q4035139,Bits Studios,
http://www.wikidata.org/entity/Q4035237,Bluehole,
http://www.wikidata.org/entity/Q4035517,Burut CT,
http://www.wikidata.org/entity/Q4036368,Codo Technologies,
http://www.wikidata.org/entity/Q4036654,Creat Studios,
http://www.wikidata.org/entity/Q4037154,Dejobaan Games,
http://www.wikidata.org/entity/Q4037769,EA Bright Light,
http://www.wikidata.org/entity/Q4037990,Elemental Games,
http://www.wikidata.org/entity/Q4038563,Fun Labs,
http://www.wikidata.org/entity/Q4041384,Infinite Interactive,
http://www.wikidata.org/entity/Q4041742,JV Games,
http://www.wikidata.org/entity/Q4043608,Magic Wand Productions,
http://www.wikidata.org/entity/Q4044195,Micro Forté,
http://www.wikidata.org/entity/Q4044298,MindArk,
http://www.wikidata.org/entity/Q4047081,Playrix Entertainment,
http://www.wikidata.org/entity/Q4047152,"Point of View, Inc.",
http://www.wikidata.org/entity/Q4048134,Reflexive Entertainment,
http://www.wikidata.org/entity/Q4049035,Sand Grain Studios,
http://www.wikidata.org/entity/Q4050746,Targem Games,
http://www.wikidata.org/entity/Q4051069,The Farm 51,
http://www.wikidata.org/entity/Q4051095,The Game Creators,
http://www.wikidata.org/entity/Q4051487,Tigon Studios,
http://www.wikidata.org/entity/Q4051528,Titan Studios,
http://www.wikidata.org/entity/Q4052309,Ubisoft Casablanca,
http://www.wikidata.org/entity/Q4052312,Ubisoft Singapore,
http://www.wikidata.org/entity/Q4052313,Ubisoft Tiwak,
http://www.wikidata.org/entity/Q4052639,Venom Games,
http://www.wikidata.org/entity/Q4053329,XPEC Entertainment,
http://www.wikidata.org/entity/Q4053573,ZeptoLab,
http://www.wikidata.org/entity/Q4053599,Zoetrope Interactive,
http://www.wikidata.org/entity/Q4117953,EA Salt Lake,
http://www.wikidata.org/entity/Q4120690,Hothead Games,
http://www.wikidata.org/entity/Q4120720,Kuma Reality Games,
http://www.wikidata.org/entity/Q4131576,TT Games,
http://www.wikidata.org/entity/Q4155560,Two Guys from Andromeda,
http://www.wikidata.org/entity/Q4248906,Ambrella,
http://www.wikidata.org/entity/Q4260602,Eutechnyx,
http://www.wikidata.org/entity/Q4315842,Nevosoft,
http://www.wikidata.org/entity/Q4351336,Pipeworks Software,
http://www.wikidata.org/entity/Q4355671,Parallax Software,
http://www.wikidata.org/entity/Q4566909,Amuze,
http://www.wikidata.org/entity/Q4631169,21st Street Games,
http://www.wikidata.org/entity/Q4631829,24 Caret Games,
http://www.wikidata.org/entity/Q4633108,2GEN Studio,
http://www.wikidata.org/entity/Q4635982,38 Studios,
http://www.wikidata.org/entity/Q4636348,3G Studios,
http://www.wikidata.org/entity/Q4638890,4D Rulers,
http://www.wikidata.org/entity/Q4639141,4mm Games,
http://www.wikidata.org/entity/Q4644252,8-4,
http://www.wikidata.org/entity/Q4673224,Aces Studio,
http://www.wikidata.org/entity/Q4673616,Acheron Design,
http://www.wikidata.org/entity/Q4693572,Agora Games,
http://www.wikidata.org/entity/Q4696605,Aicom,
http://www.wikidata.org/entity/Q4726537,Alientrap,
http://www.wikidata.org/entity/Q4734957,AlphaSim,
http://www.wikidata.org/entity/Q4736447,Alternative Games,
http://www.wikidata.org/entity/Q4746762,Project Siren,
http://www.wikidata.org/entity/Q4752680,Anchor Inc.,
http://www.wikidata.org/entity/Q4765083,Animation F/X,
http://www.wikidata.org/entity/Q4765236,Anino Games,
http://www.wikidata.org/entity/Q4779421,Apex Computer Productions,
http://www.wikidata.org/entity/Q4785091,Arcade Zone,
http://www.wikidata.org/entity/Q4786865,Archimage,
http://www.wikidata.org/entity/Q4796743,"Art Co., Ltd",
http://www.wikidata.org/entity/Q4797388,Artech Digital Entertainment,
http://www.wikidata.org/entity/Q4801348,Artix Entertainment,
http://www.wikidata.org/entity/Q4802306,Arush Entertainment,
http://www.wikidata.org/entity/Q4806100,11 bit studios,
http://www.wikidata.org/entity/Q4806327,AsiaSoft,
http://www.wikidata.org/entity/Q4807758,Aspect Co.,
http://www.wikidata.org/entity/Q4812065,Asymmetric Publications,
http://www.wikidata.org/entity/Q4817166,Atod,
http://www.wikidata.org/entity/Q4817250,Atomic Antelope,
http://www.wikidata.org/entity/Q4817281,Atomic Games,
http://www.wikidata.org/entity/Q4817298,Atomic Motion,
http://www.wikidata.org/entity/Q4817300,Atomic Planet Entertainment,
http://www.wikidata.org/entity/Q4819912,Audiokinetic,
http://www.wikidata.org/entity/Q4826137,New Star Games,
http://www.wikidata.org/entity/Q4828168,Aventurine SA,
http://www.wikidata.org/entity/Q4831131,Ayeah Games,
http://www.wikidata.org/entity/Q4834382,B2B Games,
http://www.wikidata.org/entity/Q4837535,Babaroga,
http://www.wikidata.org/entity/Q4844241,Playlogic Entertainment,
http://www.wikidata.org/entity/Q4861844,Barnhouse Effect,
http://www.wikidata.org/entity/Q4867458,Basilisk Games,
http://www.wikidata.org/entity/Q4873091,BattleCry Studios,
http://www.wikidata.org/entity/Q4873135,Battlefront.com,
http://www.wikidata.org/entity/Q4873488,Bauhaus Entertainment,
http://www.wikidata.org/entity/Q4877287,Beatshapers,
http://www.wikidata.org/entity/Q4879926,Beep Industries,
http://www.wikidata.org/entity/Q4893510,Torus Games,
http://www.wikidata.org/entity/Q4894091,Racjin,
http://www.wikidata.org/entity/Q4897605,Softcannon,
http://www.wikidata.org/entity/Q4899973,Beyond Games,
http://www.wikidata.org/entity/Q4904930,Big Ant Studios,
http://www.wikidata.org/entity/Q4905144,Big Blue Bubble,
http://www.wikidata.org/entity/Q4906174,Big Red Software,
http://www.wikidata.org/entity/Q4906222,Big Robot,
http://www.wikidata.org/entity/Q4913868,Binary Hammer,
http://www.wikidata.org/entity/Q4922077,The Coalition,
http://www.wikidata.org/entity/Q4922154,Black Widow Games,
http://www.wikidata.org/entity/Q4926019,Blendo Games,
http://www.wikidata.org/entity/Q4926947,Blitz Arcade,
http://www.wikidata.org/entity/Q4926954,Blitz Games,
http://www.wikidata.org/entity/Q4926952,Blitz Games Studios,
http://www.wikidata.org/entity/Q4929380,Blue Lizard Games,
http://www.wikidata.org/entity/Q4929596,Blue Omega,
http://www.wikidata.org/entity/Q4929941,Blue Tea Games,
http://www.wikidata.org/entity/Q4930550,Blueside,
http://www.wikidata.org/entity/Q4940102,Bolt Creative,
http://www.wikidata.org/entity/Q4943557,Boomzap Entertainment,
http://www.wikidata.org/entity/Q4949049,Bottle Rocket,
http://www.wikidata.org/entity/Q4949090,Bottlerocket Entertainment,
http://www.wikidata.org/entity/Q4967488,Bright Star Technology,
http://www.wikidata.org/entity/Q4974880,Brooklyn Multimedia,
http://www.wikidata.org/entity/Q5009907,CDC Games,
http://www.wikidata.org/entity/Q5010013,CDS Software,
http://www.wikidata.org/entity/Q5013911,CRL Group,
http://www.wikidata.org/entity/Q5015653,Cable Software,
http://www.wikidata.org/entity/Q5020461,California Dreams,
http://www.wikidata.org/entity/Q5031102,Canalside Studios,
http://www.wikidata.org/entity/Q5038014,Carbonated Games,
http://www.wikidata.org/entity/Q5038922,Career Soft,
http://www.wikidata.org/entity/Q5042600,TT Fusion,
http://www.wikidata.org/entity/Q5046774,Carry Lab,
http://www.wikidata.org/entity/Q5049616,Castaway Entertainment,
http://www.wikidata.org/entity/Q5050312,Castle Thorn Software,
http://www.wikidata.org/entity/Q5050990,CatLab Interactive,
http://www.wikidata.org/entity/Q5057892,Celestial Digital Entertainment,
http://www.wikidata.org/entity/Q5065045,Certain Affinity,
http://www.wikidata.org/entity/Q5068045,Chair Entertainment,
http://www.wikidata.org/entity/Q5072155,Changyou,
http://www.wikidata.org/entity/Q5099356,Chimera Entertainment,
http://www.wikidata.org/entity/Q5119226,Ciberbit,
http://www.wikidata.org/entity/Q5121432,Circle Studio,
http://www.wikidata.org/entity/Q5132327,Clever Trick,
http://www.wikidata.org/entity/Q5133643,Climax Studios,
http://www.wikidata.org/entity/Q5140125,Coded Illusions,
http://www.wikidata.org/entity/Q5140142,Codeminion,
http://www.wikidata.org/entity/Q5141434,Cohort Studios,
http://www.wikidata.org/entity/Q5160278,Confounding Factor,
http://www.wikidata.org/entity/Q5161811,Melesta Games,
http://www.wikidata.org/entity/Q5167141,Cooking Mama Limited,
http://www.wikidata.org/entity/Q5170290,Coreplay,
http://www.wikidata.org/entity/Q5179292,Covert Operations Ltd,
http://www.wikidata.org/entity/Q5180324,Crack dot Com,
http://www.wikidata.org/entity/Q5182605,Crate Entertainment,
http://www.wikidata.org/entity/Q5191169,Crystal Computing,
http://www.wikidata.org/entity/Q5198876,Cyclone Studios,
http://www.wikidata.org/entity/Q5200430,Cypron,
http://www.wikidata.org/entity/Q5202466,Céidot Game Studios,
http://www.wikidata.org/entity/Q5223216,Dark Energy Digital,
http://www.wikidata.org/entity/Q5227155,Data Design Interactive,
http://www.wikidata.org/entity/Q5227501,Dataware Games,
http://www.wikidata.org/entity/Q5243118,Daydream Software,
http://www.wikidata.org/entity/Q5256334,Demonware,
http://www.wikidata.org/entity/Q5265081,Destan Entertainment,
http://www.wikidata.org/entity/Q5265583,Detalion,
http://www.wikidata.org/entity/Q5275700,Digi-Guys,
http://www.wikidata.org/entity/Q5275800,Digital Capital Corporation,
http://www.wikidata.org/entity/Q5275848,Digital Eel,
http://www.wikidata.org/entity/Q5275905,Digital Leisure,
http://www.wikidata.org/entity/Q5275953,Digital Praise,
http://www.wikidata.org/entity/Q5281433,Dischan Media,
http://www.wikidata.org/entity/Q5282731,Disruptor Beam,
http://www.wikidata.org/entity/Q5285357,Djinnworks,
http://www.wikidata.org/entity/Q5299627,DoubleBear Productions,
http://www.wikidata.org/entity/Q5300149,Doublesix,
http://www.wikidata.org/entity/Q5304665,Draconus Entertainment,
http://www.wikidata.org/entity/Q5305086,"DragonLord Enterprises, Inc.",
http://www.wikidata.org/entity/Q5306251,DreamRift,
http://www.wikidata.org/entity/Q5307712,Drinkbox Studios,
http://www.wikidata.org/entity/Q5319115,Dynamo Games,
http://www.wikidata.org/entity/Q5323072,EGames,
http://www.wikidata.org/entity/Q5329176,East Point Software,
http://www.wikidata.org/entity/Q5337654,Edge Games,
http://www.wikidata.org/entity/Q5348820,Eidos Montreal,
http://www.wikidata.org/entity/Q5354198,EleFun Games,
http://www.wikidata.org/entity/Q5367665,Elsinore Multimedia,
http://www.wikidata.org/entity/Q5374707,Empty Clip Studios,
http://www.wikidata.org/entity/Q5382500,Epicenter Studios,
http://www.wikidata.org/entity/Q5412689,European Integration Studio,
http://www.wikidata.org/entity/Q5420255,Exient Entertainment,
http://www.wikidata.org/entity/Q5420341,Exis Interactive,
http://www.wikidata.org/entity/Q5437526,Fathammer,
http://www.wikidata.org/entity/Q5437954,Fatshark,
http://www.wikidata.org/entity/Q5441909,Feline Fuelled Games,
http://www.wikidata.org/entity/Q5449303,FinBlade,
http://www.wikidata.org/entity/Q5451391,Fire Maple Games,
http://www.wikidata.org/entity/Q5451759,Firebrand Games,
http://www.wikidata.org/entity/Q5454636,Fish in a Bottle,
http://www.wikidata.org/entity/Q5473011,Fortyfive,
http://www.wikidata.org/entity/Q5475149,Four Door Lemon,
http://www.wikidata.org/entity/Q5499833,Free Fall Associates,
http://www.wikidata.org/entity/Q5502917,FreshGames,
http://www.wikidata.org/entity/Q5505524,From The Bench Digital Entertainment,
http://www.wikidata.org/entity/Q5505786,Front Fareast Industrial,
http://www.wikidata.org/entity/Q5506283,Frozen Codebase,
http://www.wikidata.org/entity/Q5514680,GTE Interactive Media,
http://www.wikidata.org/entity/Q5515610,Gabriel Entertainment,
http://www.wikidata.org/entity/Q5519818,Game Boolean,
http://www.wikidata.org/entity/Q5519849,Game Doctors,
http://www.wikidata.org/entity/Q5520001,Gamelabs,
http://www.wikidata.org/entity/Q5520034,Gamenauts,
http://www.wikidata.org/entity/Q5520055,Gamerizon,
http://www.wikidata.org/entity/Q5520107,Games by Apollo,
http://www.wikidata.org/entity/Q5520108,Games developed by Sonic Team (AM8) and affiliates,
http://www.wikidata.org/entity/Q5520130,Gameshastra,
http://www.wikidata.org/entity/Q5520409,Gamtec,
http://www.wikidata.org/entity/Q5521793,Gaps,
http://www.wikidata.org/entity/Q5533267,Genius Factor Games,
http://www.wikidata.org/entity/Q5533812,Genuine Games,
http://www.wikidata.org/entity/Q5557341,Ghostfire Games,
http://www.wikidata.org/entity/Q5573015,GlyphX,
http://www.wikidata.org/entity/Q5574456,Gnosis Games,
http://www.wikidata.org/entity/Q5575439,Shanda,
http://www.wikidata.org/entity/Q5577387,Gogii Games,
http://www.wikidata.org/entity/Q5582926,Good Science Studio,
http://www.wikidata.org/entity/Q5608149,Grey Dog Software,
http://www.wikidata.org/entity/Q5609440,Grinding Gear Games,
http://www.wikidata.org/entity/Q5611874,Grubby Hands Limited,
http://www.wikidata.org/entity/Q5615731,Guild Software,
http://www.wikidata.org/entity/Q5615744,Guild of Blades,
http://www.wikidata.org/entity/Q5646973,HanbitSoft,
http://www.wikidata.org/entity/Q5647891,Hangar 13,
http://www.wikidata.org/entity/Q5652776,Happy Happening,
http://www.wikidata.org/entity/Q5653765,APF Electronics Inc,
http://www.wikidata.org/entity/Q5658652,Harlequin Games,
http://www.wikidata.org/entity/Q5694471,Heatwave Interactive,
http://www.wikidata.org/entity/Q5706052,Heliotrope Studios,
http://www.wikidata.org/entity/Q5706964,Hellbent Games,
http://www.wikidata.org/entity/Q5748250,Heuristic Park,
http://www.wikidata.org/entity/Q5750244,Hi-Rez Studios,
http://www.wikidata.org/entity/Q5769598,Hired Gun,
http://www.wikidata.org/entity/Q5792546,NGD Studios,
http://www.wikidata.org/entity/Q5909605,HotGen,
http://www.wikidata.org/entity/Q5950872,Hutsell Computer War Games,
http://www.wikidata.org/entity/Q5959087,Hypnotix,
http://www.wikidata.org/entity/Q5969518,ICE Software,
http://www.wikidata.org/entity/Q5972861,IOMO,
http://www.wikidata.org/entity/Q5974149,ISOTX,
http://www.wikidata.org/entity/Q5994396,IguanaBee,
http://www.wikidata.org/entity/Q6000619,Illwinter Game Design,
http://www.wikidata.org/entity/Q6002406,ImaginEngine,
http://www.wikidata.org/entity/Q6027756,Industrial Toys,
http://www.wikidata.org/entity/Q6028784,Infamous Adventures,
http://www.wikidata.org/entity/Q6030727,Information Global Service,
http://www.wikidata.org/entity/Q6037149,Inscape,
http://www.wikidata.org/entity/Q6038702,InstantAction,
http://www.wikidata.org/entity/Q6061250,Invisible Wonder Games,
http://www.wikidata.org/entity/Q6072534,Iron Galaxy Studios,
http://www.wikidata.org/entity/Q6086454,Isotope 244,
http://www.wikidata.org/entity/Q6107672,JAM Productions,
http://www.wikidata.org/entity/Q6121433,Jadestone Group,
http://www.wikidata.org/entity/Q6165140,Javaground,
http://www.wikidata.org/entity/Q6188808,Jet Black Games,
http://www.wikidata.org/entity/Q6388765,KenamicK Entertainment,
http://www.wikidata.org/entity/Q6410724,Kinesoft,
http://www.wikidata.org/entity/Q6418945,Kixeye,
http://www.wikidata.org/entity/Q6423274,Knowledge Adventure,
http://www.wikidata.org/entity/Q6433719,Kot-in-Action Creative Artel,
http://www.wikidata.org/entity/Q6444446,Kung Fu Factory,
http://www.wikidata.org/entity/Q6450054,Kwalee,
http://www.wikidata.org/entity/Q6458919,LK Avalon,
http://www.wikidata.org/entity/Q6480773,Lamagama Entertainment,
http://www.wikidata.org/entity/Q6489034,Large Animal Games,
http://www.wikidata.org/entity/Q6498128,Laughing Jackal,
http://www.wikidata.org/entity/Q6506093,Lazy 8 Studios,
http://www.wikidata.org/entity/Q6510065,Learnalot,
http://www.wikidata.org/entity/Q6517252,Legacy Interactive,
http://www.wikidata.org/entity/Q6518563,Lego Interactive,
http://www.wikidata.org/entity/Q6522253,Lenar,
http://www.wikidata.org/entity/Q6546343,Lighthouse Interactive,
http://www.wikidata.org/entity/Q6546442,Lightning Fish,
http://www.wikidata.org/entity/Q6665966,Locomotive Games,
http://www.wikidata.org/entity/Q6674337,Longtail Studios,
http://www.wikidata.org/entity/Q6697870,Lucky Chicken Games,
http://www.wikidata.org/entity/Q6698942,Ludometrics,
http://www.wikidata.org/entity/Q6702996,Luma Arcade,
http://www.wikidata.org/entity/Q6712054,M-Inverse,
http://www.wikidata.org/entity/Q6716447,MKO Games,
http://www.wikidata.org/entity/Q6720517,M Network,
http://www.wikidata.org/entity/Q6723623,MachineGames,
http://www.wikidata.org/entity/Q6727177,Madfinger Games,
http://www.wikidata.org/entity/Q6730810,Magic Pixel Games,
http://www.wikidata.org/entity/Q6750574,Manley & Associates,
http://www.wikidata.org/entity/Q6751258,Manomio,
http://www.wikidata.org/entity/Q6778266,Marvelous Entertainment,
http://www.wikidata.org/entity/Q6796042,Maxum Games,
http://www.wikidata.org/entity/Q6808967,Megazebra,
http://www.wikidata.org/entity/Q6824407,"Metro3D, Inc.",
http://www.wikidata.org/entity/Q6824466,Metro 3D,
http://www.wikidata.org/entity/Q6839113,MicroIllusions,
http://www.wikidata.org/entity/Q6839759,"Micronet co., Ltd.",
http://www.wikidata.org/entity/Q6843265,Midway Austin,
http://www.wikidata.org/entity/Q6843314,Midway Studios – Los Angeles,
http://www.wikidata.org/entity/Q6843315,Midway Studios – Newcastle,
http://www.wikidata.org/entity/Q6863981,Mindstorm Studios,
http://www.wikidata.org/entity/Q6917741,Motion Blur,
http://www.wikidata.org/entity/Q6926465,Movaya,
http://www.wikidata.org/entity/Q6928353,Mr.Goodliving,
http://www.wikidata.org/entity/Q6944504,Muzzy Lane,
http://www.wikidata.org/entity/Q6948871,Mystery Studio,
http://www.wikidata.org/entity/Q6949287,Mytopia,
http://www.wikidata.org/entity/Q6953368,NDreams,
http://www.wikidata.org/entity/Q6955451,NTDEC,
http://www.wikidata.org/entity/Q6958814,Nagi-P Software,
http://www.wikidata.org/entity/Q6961465,Namco Networks,
http://www.wikidata.org/entity/Q6989801,Nekeme Prod,
http://www.wikidata.org/entity/Q6998211,NetDevil,
http://www.wikidata.org/entity/Q6998676,Netbabyworld,
http://www.wikidata.org/entity/Q7012543,New World Interactive,
http://www.wikidata.org/entity/Q7024361,Nicalis,
http://www.wikidata.org/entity/Q7050580,Nordcurrent,
http://www.wikidata.org/entity/Q7050635,Nordeus,
http://www.wikidata.org/entity/Q7061841,Nosotek,
http://www.wikidata.org/entity/Q7064465,Novasa,
http://www.wikidata.org/entity/Q7064530,"Novel, Inc.",
http://www.wikidata.org/entity/Q7067700,NuFX,
http://www.wikidata.org/entity/Q7079654,Offset Software,
http://www.wikidata.org/entity/Q7098994,CD Projekt,
http://www.wikidata.org/entity/Q7100061,Orbital Media,
http://www.wikidata.org/entity/Q7112051,Outerra,
http://www.wikidata.org/entity/Q7112063,Outfit7,
http://www.wikidata.org/entity/Q7112876,Outrage Games,
http://www.wikidata.org/entity/Q7113718,Overkill Software,
http://www.wikidata.org/entity/Q7115945,Oxygen Studios,
http://www.wikidata.org/entity/Q7117011,P.I.S.D.,
http://www.wikidata.org/entity/Q7118750,PDAmill,
http://www.wikidata.org/entity/Q7122599,Pacific Novelty,
http://www.wikidata.org/entity/Q7126369,Paladin Studios,
http://www.wikidata.org/entity/Q7131790,Panther Games,
http://www.wikidata.org/entity/Q7132534,Papaya Studio,
http://www.wikidata.org/entity/Q7134604,Paragon Software,
http://www.wikidata.org/entity/Q7134605,Paragon Studios,
http://www.wikidata.org/entity/Q7135092,Param,
http://www.wikidata.org/entity/Q7140488,Particle Systems,
http://www.wikidata.org/entity/Q7167009,Perception,
http://www.wikidata.org/entity/Q7168080,Perfect World,
http://www.wikidata.org/entity/Q7169533,Perpetual Entertainment,
http://www.wikidata.org/entity/Q7170779,Persuasive Games,
http://www.wikidata.org/entity/Q7193705,Pikpok,
http://www.wikidata.org/entity/Q7196883,Pionesoft,
http://www.wikidata.org/entity/Q7197726,Piranha Games,
http://www.wikidata.org/entity/Q7202938,PlayFlock,
http://www.wikidata.org/entity/Q7202946,PlayNation,
http://www.wikidata.org/entity/Q7203173,Playaround,
http://www.wikidata.org/entity/Q7203501,Playnormous,
http://www.wikidata.org/entity/Q7203541,Playstos Entertainment,
http://www.wikidata.org/entity/Q7225751,Pollux Gamelabs,
http://www.wikidata.org/entity/Q7227120,Polytron Corporation,
http://www.wikidata.org/entity/Q7227174,PomPom Games,
http://www.wikidata.org/entity/Q7231501,Portalarium,
http://www.wikidata.org/entity/Q7236699,Powerful Robot Games,
http://www.wikidata.org/entity/Q7250166,Proper Games,
http://www.wikidata.org/entity/Q7268181,Qplaze,
http://www.wikidata.org/entity/Q7276607,RFX Interactive,
http://www.wikidata.org/entity/Q7284120,Dovetail Games,
http://www.wikidata.org/entity/Q7295493,Ratbag Games,
http://www.wikidata.org/entity/Q7295822,Ratloop,
http://www.wikidata.org/entity/Q7296793,Ravn Studio,
http://www.wikidata.org/entity/Q7299660,Razorworks,
http://www.wikidata.org/entity/Q7301342,Realmforge Studios,
http://www.wikidata.org/entity/Q7304783,Red Redemption,
http://www.wikidata.org/entity/Q7305448,Redbana Corporation,
http://www.wikidata.org/entity/Q7305483,Redboss,
http://www.wikidata.org/entity/Q7306314,Redtribe,
http://www.wikidata.org/entity/Q7310966,Relentless Software,
http://www.wikidata.org/entity/Q7316872,Reto-Moto,
http://www.wikidata.org/entity/Q7319098,Rewolf Software,
http://www.wikidata.org/entity/Q7353288,Robomodo,
http://www.wikidata.org/entity/Q7355080,RocketOwl Inc.,
http://www.wikidata.org/entity/Q7365709,Ronimo Games,
http://www.wikidata.org/entity/Q7377918,Ruffian Games,
http://www.wikidata.org/entity/Q7379839,Runecraft,
http://www.wikidata.org/entity/Q7415719,Sanctuary Woods,
http://www.wikidata.org/entity/Q7416415,Sandlot Games,
http://www.wikidata.org/entity/Q7418926,Sanritsu Denki,
http://www.wikidata.org/entity/Q7419411,Santa Cruz Games,
http://www.wikidata.org/entity/Q7420737,Sanuk Games,
http://www.wikidata.org/entity/Q7424694,Saru Brunei,
http://www.wikidata.org/entity/Q7427715,Savage Entertainment,
http://www.wikidata.org/entity/Q7439465,Sculptured Software,
http://www.wikidata.org/entity/Q7444025,Secret Identity Studios,
http://www.wikidata.org/entity/Q7444033,Secret Lab,
http://www.wikidata.org/entity/Q7446160,Sega Racing Studio,
http://www.wikidata.org/entity/Q7450633,Senile Team,
http://www.wikidata.org/entity/Q7451115,Sensory Sweep Studios,
http://www.wikidata.org/entity/Q7454892,Serious Games Interactive,
http://www.wikidata.org/entity/Q7457322,Seven Lights,
http://www.wikidata.org/entity/Q7512143,Sigil Games Online,
http://www.wikidata.org/entity/Q7514976,Silicon Sisters,
http://www.wikidata.org/entity/Q7515763,SilverBirch Studios,
http://www.wikidata.org/entity/Q7517769,Simian Squared,
http://www.wikidata.org/entity/Q7517879,Simis,
http://www.wikidata.org/entity/Q7533407,Size Five Games,
http://www.wikidata.org/entity/Q7533666,Ska Studios,
http://www.wikidata.org/entity/Q7536445,Skotos,
http://www.wikidata.org/entity/Q7537037,"Skunk Studios, Inc.",
http://www.wikidata.org/entity/Q7537723,Skygoblin,
http://www.wikidata.org/entity/Q7538144,Skyworks Interactive,
http://www.wikidata.org/entity/Q7540260,Slick Entertainment,
http://www.wikidata.org/entity/Q7543950,Smart Bomb Interactive,
http://www.wikidata.org/entity/Q7546644,Smule,
http://www.wikidata.org/entity/Q7547237,SnapDragon Games,
http://www.wikidata.org/entity/Q7549915,Sobee,
http://www.wikidata.org/entity/Q7554119,Softkinetic,
http://www.wikidata.org/entity/Q7554405,Softworld,
http://www.wikidata.org/entity/Q7561791,"Sonic Boom, Inc.",
http://www.wikidata.org/entity/Q7562512,"Loot Interactive, LLC",
http://www.wikidata.org/entity/Q7565315,SouthEnd Interactive,
http://www.wikidata.org/entity/Q7575852,Spellborn International,
http://www.wikidata.org/entity/Q7582037,Square One Studios,
http://www.wikidata.org/entity/Q7601065,Star Vault,
http://www.wikidata.org/entity/Q7620131,Storm Impact,
http://www.wikidata.org/entity/Q7620780,Straandlooper,
http://www.wikidata.org/entity/Q7621384,Strange Flavour,
http://www.wikidata.org/entity/Q7622224,Stratogon Entertainment,
http://www.wikidata.org/entity/Q7622536,Strawdog Studios,
http://www.wikidata.org/entity/Q7622558,Stray Bullet Games,
http://www.wikidata.org/entity/Q7622597,Straylight Studios,
http://www.wikidata.org/entity/Q7622701,Streamline Studios,
http://www.wikidata.org/entity/Q7628183,Studio Gigante,
http://www.wikidata.org/entity/Q7630841,Subatomic Studios,
http://www.wikidata.org/entity/Q7634814,Sugar Games,
http://www.wikidata.org/entity/Q7642083,SuperVillain Studios,
http://www.wikidata.org/entity/Q7643396,Supergiant Games,
http://www.wikidata.org/entity/Q7643992,Supermono studios,
http://www.wikidata.org/entity/Q7644148,Supersoft,
http://www.wikidata.org/entity/Q7644163,Supersonic Software,
http://www.wikidata.org/entity/Q7644345,Superwarp,
http://www.wikidata.org/entity/Q7662668,Syntasoft,
http://www.wikidata.org/entity/Q7662724,Synthetic Dimensions,
http://www.wikidata.org/entity/Q7670288,THQ Digital Studios UK,
http://www.wikidata.org/entity/Q7672598,TX Digital Illusions,
http://www.wikidata.org/entity/Q7675088,Tag Games,
http://www.wikidata.org/entity/Q7682424,Tandem Games,
http://www.wikidata.org/entity/Q7683883,Tantrumedia,
http://www.wikidata.org/entity/Q7692650,Technopop,
http://www.wikidata.org/entity/Q7698390,Templar Studios,
http://www.wikidata.org/entity/Q7703218,Terraglyph Interactive Studios,
http://www.wikidata.org/entity/Q7714706,The Assembly Line,
http://www.wikidata.org/entity/Q7726737,"The Collective, Inc.",
http://www.wikidata.org/entity/Q7730973,The Dreamers Guild,
http://www.wikidata.org/entity/Q7734321,The Fizz Factor,
http://www.wikidata.org/entity/Q7735062,The Fourth Dimension,
http://www.wikidata.org/entity/Q7739534,The Hidden,
http://www.wikidata.org/entity/Q7754688,The Odd Gentlemen,
http://www.wikidata.org/entity/Q7765135,The Software Refinery,
http://www.wikidata.org/entity/Q7774678,The Whole Experience,
http://www.wikidata.org/entity/Q7777579,Theatrix Interactive,
http://www.wikidata.org/entity/Q7784503,Think Garage,
http://www.wikidata.org/entity/Q7785015,Third Wire,
http://www.wikidata.org/entity/Q7797234,Three-Sixty Pacific,
http://www.wikidata.org/entity/Q7797716,Three Rings Design,
http://www.wikidata.org/entity/Q7801484,Tiger Style,
http://www.wikidata.org/entity/Q7801857,TikGames,
http://www.wikidata.org/entity/Q7803016,Tiltfactor Lab,
http://www.wikidata.org/entity/Q7805202,Time Warner Interactive Entertainment,
http://www.wikidata.org/entity/Q7808625,Slack Technologies,
http://www.wikidata.org/entity/Q7812896,ToeJam & Earl Productions,
http://www.wikidata.org/entity/Q7813446,Toka,
http://www.wikidata.org/entity/Q7829653,Tower Games,
http://www.wikidata.org/entity/Q7834621,Transmission Games,
http://www.wikidata.org/entity/Q7835553,Trapdoor,
http://www.wikidata.org/entity/Q7837451,Trecision,
http://www.wikidata.org/entity/Q7838306,Trendy Entertainment,
